time,stock,price
2016-11-17 10:53:00,6281,60.30
2016-11-17 10:54:00,6281,60.30
2016-11-17 10:55:00,6281,60.30
2016-11-17 10:56:00,6281,60.30
2016-11-17 10:57:00,6281,60.30
2016-11-17 10:58:00,6281,60.30
2016-11-17 10:59:00,6281,60.30
2016-11-17 11:00:00,6281,60.30
2016-11-17 11:01:00,6281,60.30
2016-11-17 11:02:00,6281,60.30
2016-11-17 11:03:00,6281,60.30
2016-11-17 11:04:00,6281,60.30
2016-11-17 11:05:00,6281,60.30
2016-11-17 11:06:00,6281,60.30
2016-11-17 11:07:00,6281,60.30
2016-11-17 11:08:00,6281,60.30
2016-11-17 11:09:00,6281,60.30
2016-11-17 11:10:00,6281,60.30
2016-11-17 11:11:00,6281,60.30
2016-11-17 11:12:00,6281,60.30
2016-11-17 11:13:00,6281,60.30
2016-11-17 11:14:00,6281,60.30
2016-11-17 11:15:00,6281,60.30
2016-11-17 11:16:00,6281,60.30
2016-11-17 11:17:00,6281,60.30
2016-11-17 11:18:00,6281,60.30
2016-11-17 11:19:00,6281,60.30
2016-11-17 11:20:00,6281,60.30
2016-11-17 11:21:00,6281,60.30
2016-11-17 11:22:00,6281,60.30
2016-11-17 11:23:00,6281,60.30
2016-11-17 11:24:00,6281,60.30
2016-11-17 11:25:00,6281,60.30
2016-11-17 11:26:00,6281,60.30
2016-11-17 11:27:00,6281,60.30
2016-11-17 11:28:00,6281,60.40
2016-11-17 11:29:00,6281,60.40
2016-11-17 11:30:00,6281,60.40
2016-11-17 11:31:00,6281,60.40
2016-11-17 11:32:00,6281,60.40
2016-11-17 11:33:00,6281,60.40
2016-11-17 11:34:00,6281,60.40
2016-11-17 11:35:00,6281,60.40
2016-11-17 11:36:00,6281,60.40
2016-11-17 11:37:00,6281,60.40
2016-11-17 11:38:00,6281,60.40
2016-11-17 11:39:00,6281,60.30
2016-11-17 11:40:00,6281,60.30
2016-11-17 11:41:00,6281,60.30
2016-11-17 11:42:00,6281,60.30
2016-11-17 11:43:00,6281,60.30
2016-11-17 11:44:00,6281,60.30
2016-11-17 11:45:00,6281,60.30
2016-11-17 11:46:00,6281,60.30
2016-11-17 11:47:00,6281,60.30
