time,stock,price
2016-11-15 12:50:00,2498,78.30
2016-11-15 12:51:00,2498,78.30
2016-11-15 12:52:00,2498,78.30
2016-11-15 12:53:00,2498,78.30
2016-11-15 12:54:00,2498,78.30
2016-11-15 12:55:00,2498,78.30
2016-11-15 12:56:00,2498,78.40
2016-11-15 12:57:00,2498,78.40
2016-11-15 12:58:00,2498,78.40
2016-11-15 12:59:00,2498,78.40
2016-11-15 13:00:00,2498,78.30
2016-11-15 13:01:00,2498,78.30
2016-11-15 13:02:00,2498,78.30
2016-11-15 13:03:00,2498,78.30
2016-11-15 13:04:00,2498,78.40
2016-11-15 13:05:00,2498,78.40
2016-11-15 13:06:00,2498,78.40
2016-11-15 13:07:00,2498,78.30
2016-11-15 13:08:00,2498,78.30
2016-11-15 13:09:00,2498,78.30
2016-11-15 13:10:00,2498,78.30
2016-11-15 13:11:00,2498,78.30
2016-11-15 13:12:00,2498,78.30
2016-11-15 13:13:00,2498,78.20
2016-11-15 13:14:00,2498,78.20
2016-11-15 13:15:00,2498,78.30
2016-11-15 13:16:00,2498,78.20
2016-11-15 13:17:00,2498,78.30
2016-11-15 13:18:00,2498,78.20
2016-11-15 13:19:00,2498,78.30
2016-11-15 13:20:00,2498,78.30
2016-11-15 13:21:00,2498,78.20
2016-11-15 13:22:00,2498,78.10
2016-11-15 13:23:00,2498,78.10
2016-11-15 13:24:00,2498,78.10
2016-11-15 13:25:00,2498,78.20
2016-11-15 13:26:00,2498,78.20
2016-11-15 13:27:00,2498,78.20
2016-11-15 13:28:00,2498,78.20
2016-11-15 13:29:00,2498,78.20
2016-11-15 13:30:00,2498,78.40
