time,stock,price
2016-11-09 10:31:00,2450,49.60
2016-11-09 10:32:00,2450,49.60
2016-11-09 10:33:00,2450,49.75
2016-11-09 10:34:00,2450,49.75
2016-11-09 10:35:00,2450,49.75
2016-11-09 10:36:00,2450,49.75
2016-11-09 10:37:00,2450,49.75
2016-11-09 10:38:00,2450,49.75
2016-11-09 10:39:00,2450,49.75
2016-11-09 10:40:00,2450,49.75
2016-11-09 10:41:00,2450,49.75
2016-11-09 10:42:00,2450,49.70
2016-11-09 10:43:00,2450,49.70
2016-11-09 10:44:00,2450,49.70
2016-11-09 10:45:00,2450,49.70
2016-11-09 10:46:00,2450,49.70
2016-11-09 10:47:00,2450,49.70
2016-11-09 10:48:00,2450,49.70
2016-11-09 10:49:00,2450,49.70
2016-11-09 10:50:00,2450,49.70
2016-11-09 10:51:00,2450,49.70
2016-11-09 10:52:00,2450,49.70
2016-11-09 10:53:00,2450,49.70
2016-11-09 10:54:00,2450,49.70
2016-11-09 10:55:00,2450,49.70
2016-11-09 10:56:00,2450,49.75
2016-11-09 10:57:00,2450,49.75
2016-11-09 10:58:00,2450,49.75
2016-11-09 10:59:00,2450,49.75
2016-11-09 11:00:00,2450,49.75
2016-11-09 11:01:00,2450,49.75
2016-11-09 11:02:00,2450,49.75
2016-11-09 11:03:00,2450,49.75
2016-11-09 11:04:00,2450,49.75
2016-11-09 11:05:00,2450,49.75
2016-11-09 11:06:00,2450,49.75
2016-11-09 11:07:00,2450,49.75
2016-11-09 11:08:00,2450,49.75
2016-11-09 11:09:00,2450,49.75
2016-11-09 11:10:00,2450,49.75
2016-11-09 11:11:00,2450,49.75
2016-11-09 11:12:00,2450,49.75
2016-11-09 11:13:00,2450,49.70
2016-11-09 11:14:00,2450,49.70
2016-11-09 11:15:00,2450,49.70
2016-11-09 11:16:00,2450,49.70
2016-11-09 11:17:00,2450,49.70
2016-11-09 11:18:00,2450,49.70
2016-11-09 11:19:00,2450,49.65
2016-11-09 11:20:00,2450,49.65
2016-11-09 11:21:00,2450,49.65
2016-11-09 11:22:00,2450,49.65
2016-11-09 11:23:00,2450,49.60
2016-11-09 11:24:00,2450,49.60
2016-11-09 11:25:00,2450,49.60
2016-11-09 11:26:00,2450,49.60
2016-11-09 11:27:00,2450,49.60
2016-11-09 11:28:00,2450,49.55
2016-11-09 11:29:00,2450,49.55
2016-11-09 11:30:00,2450,49.55
2016-11-09 11:31:00,2450,49.55
2016-11-09 11:32:00,2450,49.55
2016-11-09 11:33:00,2450,49.60
2016-11-09 11:34:00,2450,49.60
2016-11-09 11:35:00,2450,49.65
2016-11-09 11:36:00,2450,49.60
2016-11-09 11:37:00,2450,49.60
2016-11-09 11:38:00,2450,49.60
2016-11-09 11:39:00,2450,49.55
2016-11-09 11:40:00,2450,49.60
2016-11-09 11:41:00,2450,49.60
2016-11-09 11:42:00,2450,49.60
2016-11-09 11:43:00,2450,49.60
2016-11-09 11:44:00,2450,49.60
