time,stock,price
2016-11-11 09:07:00,2430,28.95
2016-11-11 09:08:00,2430,28.95
2016-11-11 09:09:00,2430,28.95
2016-11-11 09:10:00,2430,28.95
2016-11-11 09:11:00,2430,28.95
2016-11-11 09:12:00,2430,28.95
2016-11-11 09:13:00,2430,28.90
2016-11-11 09:14:00,2430,28.90
2016-11-11 09:15:00,2430,28.90
2016-11-11 09:16:00,2430,28.90
2016-11-11 09:17:00,2430,28.90
2016-11-11 09:18:00,2430,28.90
2016-11-11 09:19:00,2430,28.90
2016-11-11 09:20:00,2430,28.90
2016-11-11 09:21:00,2430,28.90
2016-11-11 09:22:00,2430,28.90
2016-11-11 09:23:00,2430,28.90
2016-11-11 09:24:00,2430,28.90
2016-11-11 09:25:00,2430,28.90
2016-11-11 09:26:00,2430,28.90
2016-11-11 09:27:00,2430,28.90
2016-11-11 09:28:00,2430,28.90
2016-11-11 09:29:00,2430,28.90
2016-11-11 09:30:00,2430,28.90
2016-11-11 09:31:00,2430,28.90
2016-11-11 09:32:00,2430,28.90
2016-11-11 09:33:00,2430,28.90
2016-11-11 09:34:00,2430,28.90
2016-11-11 09:35:00,2430,28.90
2016-11-11 09:36:00,2430,28.90
2016-11-11 09:37:00,2430,28.90
2016-11-11 09:38:00,2430,28.90
2016-11-11 09:39:00,2430,28.90
2016-11-11 09:40:00,2430,28.90
2016-11-11 09:41:00,2430,28.90
2016-11-11 09:42:00,2430,28.90
2016-11-11 09:43:00,2430,28.90
2016-11-11 09:44:00,2430,28.90
2016-11-11 09:45:00,2430,28.90
2016-11-11 09:46:00,2430,28.90
2016-11-11 09:47:00,2430,28.90
2016-11-11 09:48:00,2430,28.90
2016-11-11 09:49:00,2430,28.90
2016-11-11 09:50:00,2430,28.90
2016-11-11 09:51:00,2430,28.90
2016-11-11 09:52:00,2430,28.90
2016-11-11 09:53:00,2430,28.90
2016-11-11 09:54:00,2430,28.90
2016-11-11 09:55:00,2430,28.90
2016-11-11 09:56:00,2430,28.90
2016-11-11 09:57:00,2430,28.90
2016-11-11 09:58:00,2430,28.90
2016-11-11 09:59:00,2430,28.90
2016-11-11 10:00:00,2430,28.90
2016-11-11 10:01:00,2430,28.90
2016-11-11 10:02:00,2430,28.90
2016-11-11 10:03:00,2430,28.90
2016-11-11 10:04:00,2430,28.90
2016-11-11 10:05:00,2430,28.90
2016-11-11 10:06:00,2430,28.90
2016-11-11 10:07:00,2430,28.90
2016-11-11 10:08:00,2430,28.90
2016-11-11 10:09:00,2430,28.90
2016-11-11 10:10:00,2430,28.90
2016-11-11 10:11:00,2430,28.90
2016-11-11 10:12:00,2430,28.90
2016-11-11 10:13:00,2430,28.90
2016-11-11 10:14:00,2430,28.90
2016-11-11 10:15:00,2430,28.90
2016-11-11 10:16:00,2430,28.90
2016-11-11 10:17:00,2430,28.90
2016-11-11 10:18:00,2430,28.90
2016-11-11 10:19:00,2430,28.90
2016-11-11 10:20:00,2430,28.90
2016-11-11 10:21:00,2430,28.90
2016-11-11 10:22:00,2430,28.90
2016-11-11 10:23:00,2430,28.90
2016-11-11 10:24:00,2430,28.90
2016-11-11 10:25:00,2430,28.90
2016-11-11 10:26:00,2430,28.70
2016-11-11 10:27:00,2430,28.70
2016-11-11 10:28:00,2430,28.60
2016-11-11 10:29:00,2430,28.60
2016-11-11 10:30:00,2430,28.60
2016-11-11 10:31:00,2430,28.60
2016-11-11 10:32:00,2430,28.50
2016-11-11 10:33:00,2430,28.50
2016-11-11 10:34:00,2430,28.50
2016-11-11 10:35:00,2430,28.50
2016-11-11 10:36:00,2430,28.50
2016-11-11 10:37:00,2430,28.50
2016-11-11 10:38:00,2430,28.50
2016-11-11 10:39:00,2430,28.50
2016-11-11 10:40:00,2430,28.50
2016-11-11 10:41:00,2430,28.50
2016-11-11 10:42:00,2430,28.50
2016-11-11 10:43:00,2430,28.50
2016-11-11 10:44:00,2430,28.50
2016-11-11 10:45:00,2430,28.50
2016-11-11 10:46:00,2430,28.50
2016-11-11 10:47:00,2430,28.50
2016-11-11 10:48:00,2430,28.50
2016-11-11 10:49:00,2430,28.50
2016-11-11 10:50:00,2430,28.50
2016-11-11 10:51:00,2430,28.50
2016-11-11 10:52:00,2430,28.50
2016-11-11 10:53:00,2430,28.50
2016-11-11 10:54:00,2430,28.50
2016-11-11 10:55:00,2430,28.50
2016-11-11 10:56:00,2430,28.50
2016-11-11 10:57:00,2430,28.50
2016-11-11 10:58:00,2430,28.50
2016-11-11 10:59:00,2430,28.50
2016-11-11 11:00:00,2430,28.50
2016-11-11 11:01:00,2430,28.40
2016-11-11 11:02:00,2430,28.40
2016-11-11 11:03:00,2430,28.40
2016-11-11 11:04:00,2430,28.40
2016-11-11 11:05:00,2430,28.40
2016-11-11 11:06:00,2430,28.40
2016-11-11 11:07:00,2430,28.40
2016-11-11 11:08:00,2430,28.40
2016-11-11 11:09:00,2430,28.40
2016-11-11 11:10:00,2430,28.40
2016-11-11 11:11:00,2430,28.40
2016-11-11 11:12:00,2430,28.40
2016-11-11 11:13:00,2430,28.40
2016-11-11 11:14:00,2430,28.40
2016-11-11 11:15:00,2430,28.40
2016-11-11 11:16:00,2430,28.40
2016-11-11 11:17:00,2430,28.40
2016-11-11 11:18:00,2430,28.40
2016-11-11 11:19:00,2430,28.40
2016-11-11 11:20:00,2430,28.40
2016-11-11 11:21:00,2430,28.40
2016-11-11 11:22:00,2430,28.40
2016-11-11 11:23:00,2430,28.40
2016-11-11 11:24:00,2430,28.40
2016-11-11 11:25:00,2430,28.35
2016-11-11 11:26:00,2430,28.35
2016-11-11 11:27:00,2430,28.35
2016-11-11 11:28:00,2430,28.35
2016-11-11 11:29:00,2430,28.35
2016-11-11 11:30:00,2430,28.35
2016-11-11 11:31:00,2430,28.35
2016-11-11 11:32:00,2430,28.35
2016-11-11 11:33:00,2430,28.35
2016-11-11 11:34:00,2430,28.35
2016-11-11 11:35:00,2430,28.35
2016-11-11 11:36:00,2430,28.45
2016-11-11 11:37:00,2430,28.45
2016-11-11 11:38:00,2430,28.45
2016-11-11 11:39:00,2430,28.45
2016-11-11 11:40:00,2430,28.45
2016-11-11 11:41:00,2430,28.45
2016-11-11 11:42:00,2430,28.45
2016-11-11 11:43:00,2430,28.45
2016-11-11 11:44:00,2430,28.45
2016-11-11 11:45:00,2430,28.45
2016-11-11 11:46:00,2430,28.45
2016-11-11 11:47:00,2430,28.45
2016-11-11 11:48:00,2430,28.45
2016-11-11 11:49:00,2430,28.45
2016-11-11 11:50:00,2430,28.45
2016-11-11 11:51:00,2430,28.45
2016-11-11 11:52:00,2430,28.45
2016-11-11 11:53:00,2430,28.45
2016-11-11 11:54:00,2430,28.45
2016-11-11 11:55:00,2430,28.45
2016-11-11 11:56:00,2430,28.45
2016-11-11 11:57:00,2430,28.45
2016-11-11 11:58:00,2430,28.45
2016-11-11 11:59:00,2430,28.45
2016-11-11 12:00:00,2430,28.45
2016-11-11 12:01:00,2430,28.45
2016-11-11 12:02:00,2430,28.45
2016-11-11 12:03:00,2430,28.45
2016-11-11 12:04:00,2430,28.40
2016-11-11 12:05:00,2430,28.40
2016-11-11 12:06:00,2430,28.40
2016-11-11 12:07:00,2430,28.40
2016-11-11 12:08:00,2430,28.40
2016-11-11 12:09:00,2430,28.40
2016-11-11 12:10:00,2430,28.40
2016-11-11 12:11:00,2430,28.40
2016-11-11 12:12:00,2430,28.40
2016-11-11 12:13:00,2430,28.40
2016-11-11 12:14:00,2430,28.50
2016-11-11 12:15:00,2430,28.50
2016-11-11 12:16:00,2430,28.50
2016-11-11 12:17:00,2430,28.50
2016-11-11 12:18:00,2430,28.50
2016-11-11 12:19:00,2430,28.40
2016-11-11 12:20:00,2430,28.40
2016-11-11 12:21:00,2430,28.40
2016-11-11 12:22:00,2430,28.40
2016-11-11 12:23:00,2430,28.40
2016-11-11 12:24:00,2430,28.40
2016-11-11 12:25:00,2430,28.40
2016-11-11 12:26:00,2430,28.40
2016-11-11 12:27:00,2430,28.40
2016-11-11 12:28:00,2430,28.40
2016-11-11 12:29:00,2430,28.40
2016-11-11 12:30:00,2430,28.40
2016-11-11 12:31:00,2430,28.40
2016-11-11 12:32:00,2430,28.40
2016-11-11 12:33:00,2430,28.50
2016-11-11 12:34:00,2430,28.50
2016-11-11 12:35:00,2430,28.50
2016-11-11 12:36:00,2430,28.50
2016-11-11 12:37:00,2430,28.50
2016-11-11 12:38:00,2430,28.50
2016-11-11 12:39:00,2430,28.50
2016-11-11 12:40:00,2430,28.70
2016-11-11 12:41:00,2430,28.70
2016-11-11 12:42:00,2430,28.70
2016-11-11 12:43:00,2430,28.70
2016-11-11 12:44:00,2430,28.70
2016-11-11 12:45:00,2430,28.70
2016-11-11 12:46:00,2430,28.70
2016-11-11 12:47:00,2430,28.70
2016-11-11 12:48:00,2430,28.70
2016-11-11 12:49:00,2430,28.70
2016-11-11 12:50:00,2430,28.70
2016-11-11 12:51:00,2430,28.70
2016-11-11 12:52:00,2430,28.70
2016-11-11 12:53:00,2430,28.70
2016-11-11 12:54:00,2430,28.70
2016-11-11 12:55:00,2430,28.70
2016-11-11 12:56:00,2430,28.70
2016-11-11 12:57:00,2430,28.70
2016-11-11 12:58:00,2430,28.70
2016-11-11 12:59:00,2430,28.70
2016-11-11 13:00:00,2430,28.70
2016-11-11 13:01:00,2430,28.70
2016-11-11 13:02:00,2430,28.75
2016-11-11 13:03:00,2430,28.75
2016-11-11 13:04:00,2430,28.75
2016-11-11 13:05:00,2430,28.75
2016-11-11 13:06:00,2430,28.75
2016-11-11 13:07:00,2430,28.75
2016-11-11 13:08:00,2430,28.75
2016-11-11 13:09:00,2430,28.75
2016-11-11 13:10:00,2430,28.75
2016-11-11 13:11:00,2430,28.80
2016-11-11 13:12:00,2430,28.80
2016-11-11 13:13:00,2430,28.50
2016-11-11 13:14:00,2430,28.50
2016-11-11 13:15:00,2430,28.50
2016-11-11 13:16:00,2430,28.50
2016-11-11 13:17:00,2430,28.50
2016-11-11 13:18:00,2430,28.50
2016-11-11 13:19:00,2430,28.50
2016-11-11 13:20:00,2430,28.50
2016-11-11 13:21:00,2430,28.50
2016-11-11 13:22:00,2430,28.50
2016-11-11 13:23:00,2430,28.50
2016-11-11 13:24:00,2430,28.50
2016-11-11 13:25:00,2430,28.50
2016-11-11 13:26:00,2430,28.50
2016-11-11 13:27:00,2430,28.50
2016-11-11 13:28:00,2430,28.50
2016-11-11 13:29:00,2430,28.50
2016-11-11 13:30:00,2430,28.80
