time,stock,price
2016-11-18 12:32:00,2454,228.50
2016-11-18 12:33:00,2454,228.00
2016-11-18 12:34:00,2454,228.50
2016-11-18 12:35:00,2454,228.00
2016-11-18 12:36:00,2454,228.00
2016-11-18 12:37:00,2454,228.50
2016-11-18 12:38:00,2454,228.50
2016-11-18 12:39:00,2454,228.50
2016-11-18 12:40:00,2454,228.00
2016-11-18 12:41:00,2454,228.50
2016-11-18 12:42:00,2454,228.50
2016-11-18 12:43:00,2454,228.00
2016-11-18 12:44:00,2454,228.50
2016-11-18 12:45:00,2454,228.00
2016-11-18 12:46:00,2454,228.50
2016-11-18 12:47:00,2454,228.50
2016-11-18 12:48:00,2454,228.50
2016-11-18 12:49:00,2454,228.50
2016-11-18 12:50:00,2454,229.00
2016-11-18 12:51:00,2454,228.00
2016-11-18 12:52:00,2454,228.50
2016-11-18 12:53:00,2454,228.00
2016-11-18 12:54:00,2454,228.00
2016-11-18 12:55:00,2454,228.50
2016-11-18 12:56:00,2454,229.00
2016-11-18 12:57:00,2454,228.50
2016-11-18 12:58:00,2454,228.50
2016-11-18 12:59:00,2454,228.50
2016-11-18 13:00:00,2454,228.50
2016-11-18 13:01:00,2454,228.50
2016-11-18 13:02:00,2454,228.00
2016-11-18 13:03:00,2454,228.50
2016-11-18 13:04:00,2454,228.00
2016-11-18 13:05:00,2454,228.50
2016-11-18 13:06:00,2454,228.50
2016-11-18 13:07:00,2454,228.50
2016-11-18 13:08:00,2454,229.00
2016-11-18 13:09:00,2454,229.00
2016-11-18 13:10:00,2454,229.00
2016-11-18 13:11:00,2454,229.00
2016-11-18 13:12:00,2454,229.00
2016-11-18 13:13:00,2454,228.50
2016-11-18 13:14:00,2454,229.00
2016-11-18 13:15:00,2454,228.50
2016-11-18 13:16:00,2454,229.00
2016-11-18 13:17:00,2454,229.00
2016-11-18 13:18:00,2454,229.00
2016-11-18 13:19:00,2454,229.00
2016-11-18 13:20:00,2454,228.50
2016-11-18 13:21:00,2454,228.50
2016-11-18 13:22:00,2454,228.50
2016-11-18 13:23:00,2454,228.50
2016-11-18 13:24:00,2454,228.50
2016-11-18 13:25:00,2454,228.50
2016-11-18 13:26:00,2454,228.50
2016-11-18 13:27:00,2454,228.50
2016-11-18 13:28:00,2454,228.50
2016-11-18 13:29:00,2454,228.50
2016-11-18 13:30:00,2454,228.00
